Date,P_av,P_jdsp,P_inmet_aut,P_inmet_conv,P_maplu_esc,P_average,Pacum_P_av,Pacum_P_jdsp,Pacum_P_inmet_aut,Pacum_P_inmet_conv,Pacum_P_maplu_esc,Pacum_P_average
2017-06-03,0.0,0.0,0.0,0.0,0.0,0.0,2800.2000000000007,1653.200000000002,2446.999999999999,1949.5999999999988,1847.6000000000017,2139.5199999999995
2017-06-04,0.0,0.0,0.0,0.0,0.0,0.0,2800.2000000000007,1653.200000000002,2446.999999999999,1949.5999999999988,1847.6000000000017,2139.5199999999995
2017-06-05,0.0,0.0,0.6,0.0,0.6000000000000001,0.24000000000000005,2800.2000000000007,1653.200000000002,2447.599999999999,1949.5999999999988,1848.2000000000016,2139.7599999999993
2017-06-06,0.0,0.0,0.0,0.9,0.0,0.18,2800.2000000000007,1653.200000000002,2447.599999999999,1950.4999999999989,1848.2000000000016,2139.939999999999
2017-06-07,0.0,0.0,0.0,0.0,0.0,0.0,2800.2000000000007,1653.200000000002,2447.599999999999,1950.4999999999989,1848.2000000000016,2139.939999999999
2017-06-08,0.0,0.0,0.0,0.0,0.0,0.0,2800.2000000000007,1653.200000000002,2447.599999999999,1950.4999999999989,1848.2000000000016,2139.939999999999
2017-06-09,0.0,1.8,0.7999999999999999,0.1,1.6,0.8600000000000001,2800.2000000000007,1655.000000000002,2448.399999999999,1950.5999999999988,1849.8000000000015,2140.7999999999993
2017-06-10,0.0,0.2,0.2,0.0,0.0,0.08,2800.2000000000007,1655.200000000002,2448.599999999999,1950.5999999999988,1849.8000000000015,2140.879999999999
2017-06-11,0.0,0.0,0.2,0.0,0.0,0.04,2800.2000000000007,1655.200000000002,2448.799999999999,1950.5999999999988,1849.8000000000015,2140.919999999999
2017-06-12,0.8,1.0,1.2000000000000002,0.0,0.8,0.76,2801.000000000001,1656.200000000002,2449.9999999999986,1950.5999999999988,1850.6000000000015,2141.6799999999994
2017-06-13,6.0,4.0,3.6000000000000005,3.7,4.2,4.3,2807.000000000001,1660.200000000002,2453.5999999999985,1954.2999999999988,1854.8000000000015,2145.9799999999996
2017-06-14,2.2,0.8,2.8,3.7,0.4,1.98,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-15,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-16,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-17,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-18,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-19,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-20,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-21,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-22,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-23,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-24,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-25,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-26,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-27,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-28,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-29,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-06-30,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-01,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-02,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-03,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-04,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-05,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-06,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-07,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-08,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-09,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-10,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-11,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-12,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-13,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-14,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-15,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-16,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-17,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-18,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-19,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-20,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-21,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-22,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-23,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-24,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-25,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-26,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-27,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-28,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-29,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-30,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-07-31,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-01,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-02,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-03,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-04,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-05,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-06,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-07,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-08,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-09,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-10,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-11,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-12,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-13,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-14,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-15,0.0,0.0,0.0,0.0,0.0,0.0,2809.2000000000007,1661.000000000002,2456.3999999999987,1957.9999999999989,1855.2000000000016,2147.9599999999996
2017-08-16,0.4,2.0,2.0,0.6,1.4,1.28,2809.600000000001,1663.000000000002,2458.3999999999987,1958.5999999999988,1856.6000000000017,2149.24
2017-08-17,1.6,1.6,2.2,1.3,1.8,1.7,2811.2000000000007,1664.600000000002,2460.5999999999985,1959.8999999999987,1858.4000000000017,2150.9399999999996
2017-08-18,11.8,9.6,10.8,10.1,9.0,10.260000000000002,2823.000000000001,1674.2000000000019,2471.3999999999987,1969.9999999999986,1867.4000000000017,2161.2
2017-08-19,0.4,0.6000000000000001,1.2000000000000002,2.5,0.6000000000000001,1.06,2823.400000000001,1674.8000000000018,2472.5999999999985,1972.4999999999986,1868.0000000000016,2162.2599999999998
2017-08-20,5.2,3.6,5.0,0.0,4.6000000000000005,3.6800000000000006,2828.600000000001,1678.4000000000017,2477.5999999999985,1972.4999999999986,1872.6000000000015,2165.9399999999996
2017-08-21,0.4,1.8,0.4,0.0,0.4,0.6,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.0000000000016,2166.5399999999995
2017-08-22,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.0000000000016,2166.5399999999995
2017-08-23,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.0000000000016,2166.5399999999995
2017-08-24,0.0,0.0,0.0,0.0,0.2,0.04,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-08-25,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-08-26,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-08-27,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-08-28,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-08-29,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-08-30,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-08-31,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-01,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-02,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-03,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-04,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-05,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-06,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-07,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-08,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-09,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-10,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-11,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-12,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-13,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-14,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-15,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-16,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-17,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-18,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-19,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-20,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-21,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-22,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-23,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-24,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-25,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-26,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-27,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-28,0.0,0.0,0.0,0.0,0.0,0.0,2829.000000000001,1680.2000000000016,2477.9999999999986,1972.4999999999986,1873.2000000000016,2166.5799999999995
2017-09-29,27.6,29.2,32.4,0.0,18.0,21.439999999999998,2856.600000000001,1709.4000000000017,2510.3999999999987,1972.4999999999986,1891.2000000000016,2188.0199999999995
2017-09-30,20.8,35.6,23.800000000000004,34.0,10.2,24.880000000000003,2877.400000000001,1745.0000000000016,2534.199999999999,2006.4999999999986,1901.4000000000017,2212.8999999999996
2017-10-01,0.8,0.6000000000000001,0.6,20.6,5.800000000000001,5.680000000000001,2878.200000000001,1745.6000000000015,2534.799999999999,2027.0999999999985,1907.2000000000016,2218.5799999999995
2017-10-02,14.0,20.0,22.0,13.8,0.6000000000000001,14.079999999999998,2892.200000000001,1765.6000000000015,2556.799999999999,2040.8999999999985,1907.8000000000015,2232.6599999999994
2017-10-03,1.6,0.8,1.4,9.0,0.4,2.64,2893.800000000001,1766.4000000000015,2558.199999999999,2049.8999999999987,1908.2000000000016,2235.2999999999993
2017-10-04,0.0,0.0,0.0,0.0,0.4,0.08,2893.800000000001,1766.4000000000015,2558.199999999999,2049.8999999999987,1908.6000000000017,2235.379999999999
2017-10-05,0.0,0.0,0.0,0.0,0.2,0.04,2893.800000000001,1766.4000000000015,2558.199999999999,2049.8999999999987,1908.8000000000018,2235.419999999999
2017-10-06,0.0,0.0,0.0,0.0,0.2,0.04,2893.800000000001,1766.4000000000015,2558.199999999999,2049.8999999999987,1909.0000000000018,2235.459999999999
2017-10-07,0.0,1.0,0.8,0.0,0.2,0.4,2893.800000000001,1767.4000000000015,2558.999999999999,2049.8999999999987,1909.2000000000019,2235.859999999999
2017-10-08,0.0,0.0,0.0,0.5,0.2,0.13999999999999999,2893.800000000001,1767.4000000000015,2558.999999999999,2050.3999999999987,1909.400000000002,2235.999999999999
2017-10-09,0.0,0.0,0.0,0.0,0.0,0.0,2893.800000000001,1767.4000000000015,2558.999999999999,2050.3999999999987,1909.400000000002,2235.999999999999
2017-10-10,0.0,0.0,0.2,0.0,0.0,0.04,2893.800000000001,1767.4000000000015,2559.199999999999,2050.3999999999987,1909.400000000002,2236.039999999999
2017-10-11,0.0,4.4,10.6,0.0,0.0,3.0,2893.800000000001,1771.8000000000015,2569.799999999999,2050.3999999999987,1909.400000000002,2239.039999999999
2017-10-12,0.0,0.0,0.0,10.1,0.0,2.02,2893.800000000001,1771.8000000000015,2569.799999999999,2060.4999999999986,1909.400000000002,2241.059999999999
2017-10-13,0.0,0.0,0.0,0.0,0.0,0.0,2893.800000000001,1771.8000000000015,2569.799999999999,2060.4999999999986,1909.400000000002,2241.059999999999
2017-10-14,0.0,0.0,0.0,0.0,0.0,0.0,2893.800000000001,1771.8000000000015,2569.799999999999,2060.4999999999986,1909.400000000002,2241.059999999999
2017-10-15,0.0,0.0,0.0,0.0,0.0,0.0,2893.800000000001,1771.8000000000015,2569.799999999999,2060.4999999999986,1909.400000000002,2241.059999999999
2017-10-16,0.0,0.0,0.0,0.0,0.0,0.0,2893.800000000001,1771.8000000000015,2569.799999999999,2060.4999999999986,1909.400000000002,2241.059999999999
2017-10-17,0.0,0.0,0.0,0.0,0.0,0.0,2893.800000000001,1771.8000000000015,2569.799999999999,2060.4999999999986,1909.400000000002,2241.059999999999
2017-10-18,0.0,0.0,0.0,0.0,0.0,0.0,2893.800000000001,1771.8000000000015,2569.799999999999,2060.4999999999986,1909.400000000002,2241.059999999999
2017-10-19,0.0,0.0,0.0,0.0,0.0,0.0,2893.800000000001,1771.8000000000015,2569.799999999999,2060.4999999999986,1909.400000000002,2241.059999999999
2017-10-20,0.0,0.0,0.0,0.0,0.0,0.0,2893.800000000001,1771.8000000000015,2569.799999999999,2060.4999999999986,1909.400000000002,2241.059999999999
2017-10-21,0.0,0.0,0.0,0.0,0.0,0.0,2893.800000000001,1771.8000000000015,2569.799999999999,2060.4999999999986,1909.400000000002,2241.059999999999
2017-10-22,10.0,8.4,9.0,0.0,7.2,6.92,2903.800000000001,1780.2000000000016,2578.799999999999,2060.4999999999986,1916.600000000002,2247.979999999999
2017-10-23,0.8,0.4,1.0,0.0,0.6000000000000001,0.56,2904.6000000000013,1780.6000000000017,2579.799999999999,2060.4999999999986,1917.2000000000019,2248.539999999999
2017-10-24,0.0,0.0,0.0,0.0,0.2,0.04,2904.6000000000013,1780.6000000000017,2579.799999999999,2060.4999999999986,1917.400000000002,2248.579999999999
2017-10-25,0.0,0.0,0.0,0.0,0.0,0.0,2904.6000000000013,1780.6000000000017,2579.799999999999,2060.4999999999986,1917.400000000002,2248.579999999999
2017-10-26,5.4,8.0,5.4,4.8,2.8000000000000003,5.28,2910.0000000000014,1788.6000000000017,2585.199999999999,2065.299999999999,1920.2000000000019,2253.859999999999
2017-10-27,42.0,50.6,35.8,1.7,0.6000000000000001,26.139999999999993,2952.0000000000014,1839.2000000000016,2620.999999999999,2066.9999999999986,1920.8000000000018,2279.999999999999
2017-10-28,2.6,2.6,8.8,41.6,0.2,11.16,2954.6000000000013,1841.8000000000015,2629.7999999999993,2108.5999999999985,1921.0000000000018,2291.159999999999
2017-10-29,17.2,30.8,25.4,0.0,0.2,14.720000000000002,2971.800000000001,1872.6000000000015,2655.1999999999994,2108.5999999999985,1921.2000000000019,2305.8799999999987
2017-10-30,13.0,13.0,25.4,0.0,0.2,10.32,2984.800000000001,1885.6000000000015,2680.5999999999995,2108.5999999999985,1921.400000000002,2316.199999999999
2017-10-31,0.2,0.0,0.2,24.0,0.2,4.92,2985.000000000001,1885.6000000000015,2680.7999999999993,2132.5999999999985,1921.600000000002,2321.119999999999
2017-11-01,0.0,0.0,0.0,0.0,0.2,0.04,2985.000000000001,1885.6000000000015,2680.7999999999993,2132.5999999999985,1921.800000000002,2321.159999999999
2017-11-02,0.0,0.0,0.0,0.0,0.0,0.0,2985.000000000001,1885.6000000000015,2680.7999999999993,2132.5999999999985,1921.800000000002,2321.159999999999
2017-11-03,0.4,3.4,8.0,0.0,0.0,2.3600000000000003,2985.400000000001,1889.0000000000016,2688.7999999999993,2132.5999999999985,1921.800000000002,2323.519999999999
2017-11-04,41.2,71.8,49.6,35.4,0.2,39.64,3026.600000000001,1960.8000000000015,2738.399999999999,2167.9999999999986,1922.000000000002,2363.159999999999
2017-11-05,3.6,6.6000000000000005,11.4,25.6,0.8,9.6,3030.2000000000007,1967.4000000000015,2749.7999999999993,2193.5999999999985,1922.800000000002,2372.759999999999
2017-11-06,0.0,0.0,0.0,0.0,0.0,0.0,3030.2000000000007,1967.4000000000015,2749.7999999999993,2193.5999999999985,1922.800000000002,2372.759999999999
2017-11-07,0.0,0.0,0.0,0.0,0.0,0.0,3030.2000000000007,1967.4000000000015,2749.7999999999993,2193.5999999999985,1922.800000000002,2372.759999999999
2017-11-08,0.0,0.0,0.0,0.0,0.0,0.0,3030.2000000000007,1967.4000000000015,2749.7999999999993,2193.5999999999985,1922.800000000002,2372.759999999999
2017-11-09,10.4,31.2,10.8,10.1,0.0,12.500000000000002,3040.600000000001,1998.6000000000015,2760.5999999999995,2203.6999999999985,1922.800000000002,2385.259999999999
2017-11-10,13.0,15.8,0.2,0.0,0.2,5.84,3053.600000000001,2014.4000000000015,2760.7999999999993,2203.6999999999985,1923.000000000002,2391.099999999999
2017-11-11,24.2,28.0,34.599999999999994,34.6,0.0,24.28,3077.8000000000006,2042.4000000000015,2795.399999999999,2238.2999999999984,1923.000000000002,2415.379999999999
2017-11-12,0.0,0.0,0.0,0.0,0.0,0.0,3077.8000000000006,2042.4000000000015,2795.399999999999,2238.2999999999984,1923.000000000002,2415.379999999999
2017-11-13,0.0,0.0,0.0,0.0,0.0,0.0,3077.8000000000006,2042.4000000000015,2795.399999999999,2238.2999999999984,1923.000000000002,2415.379999999999
2017-11-14,0.0,0.0,0.0,0.0,0.0,0.0,3077.8000000000006,2042.4000000000015,2795.399999999999,2238.2999999999984,1923.000000000002,2415.379999999999
